id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01J0GCAMGH3GEWSNDT77C14KHD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T11:18:40.914006019Z,all games finished,2024-06-16T11:24:45.931199877Z,true,2024-06-16T11:18:40.939110889Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T11:18:40.914006019Z,ended,2024-06-16T11:24:45.931199877Z
