id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01HZFFZ8MHMZ4S9Q408WPNJ12N,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.353476+01:00,3000,2024-06-03T17:47:26.353476+01:00,true,2024-06-03T17:51:46.207472+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.353476+01:00,0,2024-06-03T17:47:26.353476+01:00,true,2024-06-03T17:51:43.645051+01:00,swipeProfile,2024-06-03T17:47:26.353476+01:00,01HZFFZ8D8DVTC976VFW5FS0YR,2024-06-03T17:47:26.353476+01:00,true,2024-06-03T17:51:43.641119+01:00,true,2024-06-03T17:51:43.649218+01:00,01HZFFZ8MF9BQ8GTBJ7G1J36PK,2024-06-03T17:47:26.353476+01:00
01HZFFZ8H4SW6Y01N7SAXDGMKV,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.244121+01:00,3000,2024-06-03T17:47:26.244121+01:00,true,2024-06-03T17:50:03.576702+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.244121+01:00,0,2024-06-03T17:47:26.244121+01:00,true,2024-06-03T17:50:00.746854+01:00,swipeProfile,2024-06-03T17:47:26.244121+01:00,01HZFFZ8D2HB53PR3P2WJT8VM7,2024-06-03T17:47:26.244121+01:00,true,2024-06-03T17:50:00.742602+01:00,true,2024-06-03T17:50:00.750878+01:00,01HZFFZ8H268GR21EQSG4C8Z5N,2024-06-03T17:47:26.244121+01:00
01HZFFZ8HC07X2WEYTZC7W28HJ,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.252405+01:00,3000,2024-06-03T17:47:26.252405+01:00,true,2024-06-03T17:50:06.493823+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.252405+01:00,0,2024-06-03T17:47:26.252405+01:00,true,2024-06-03T17:50:03.598673+01:00,swipeProfile,2024-06-03T17:47:26.252405+01:00,01HZFFZ8D2HB53PR3P37YM0SNJ,2024-06-03T17:47:26.252405+01:00,true,2024-06-03T17:50:03.594079+01:00,true,2024-06-03T17:50:03.602501+01:00,01HZFFZ8HAGG0VTZPBAQPDWK1T,2024-06-03T17:47:26.252405+01:00
01HZFFZ8JEE9CNQ1SZXHHANWXQ,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.287011+01:00,3000,2024-06-03T17:47:26.287011+01:00,true,2024-06-03T17:50:30.708171+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.287011+01:00,0,2024-06-03T17:47:26.287011+01:00,true,2024-06-03T17:50:28.232632+01:00,swipeProfile,2024-06-03T17:47:26.287011+01:00,01HZFFZ8D32HEAT431TFTR7P24,2024-06-03T17:47:26.287011+01:00,true,2024-06-03T17:50:28.22715+01:00,true,2024-06-03T17:50:28.238045+01:00,01HZFFZ8JCB1673VJJDSRXYR9E,2024-06-03T17:47:26.287011+01:00
01HZFFZ8K9MXEV2HAATX7S2HYD,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.313262+01:00,3000,2024-06-03T17:47:26.313262+01:00,true,2024-06-03T17:51:06.364424+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.313262+01:00,0,2024-06-03T17:47:26.313262+01:00,true,2024-06-03T17:50:40.647753+01:00,swipeProfile,2024-06-03T17:47:26.313262+01:00,01HZFFZ8D5R8WD8TXXVCAR210R,2024-06-03T17:47:26.313262+01:00,true,2024-06-03T17:50:40.643131+01:00,true,2024-06-03T17:50:40.651717+01:00,01HZFFZ8K7MJXQQDN9JQB0B9JQ,2024-06-03T17:47:26.313262+01:00
01HZFFZ8PANKNPDK78TDBD0MNC,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.410666+01:00,3000,2024-06-03T17:47:26.410666+01:00,true,2024-06-03T17:52:19.974308+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.410666+01:00,0,2024-06-03T17:47:26.410666+01:00,true,2024-06-03T17:52:17.347413+01:00,swipeProfile,2024-06-03T17:47:26.410666+01:00,01HZFFZ8DR44DKWCC2AKF73SQG,2024-06-03T17:47:26.410666+01:00,true,2024-06-03T17:52:17.343162+01:00,true,2024-06-03T17:52:17.350819+01:00,01HZFFZ8P9JBRAGME9MGWYDQTE,2024-06-03T17:47:26.410666+01:00
01HZFFZ8FEMV9F8TS351A3V6HR,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.190785+01:00,3000,2024-06-03T17:47:26.190785+01:00,true,2024-06-03T17:49:25.796266+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.190785+01:00,0,2024-06-03T17:47:26.190785+01:00,true,2024-06-03T17:48:38.038045+01:00,swipeProfile,2024-06-03T17:47:26.190785+01:00,01HZFFZ8D0H0RH161MY6ZRJJ24,2024-06-03T17:47:26.190785+01:00,true,2024-06-03T17:48:38.032699+01:00,true,2024-06-03T17:48:38.042259+01:00,01HZFFZ8FDJMH9HYPJEJGHAN84,2024-06-03T17:47:26.190785+01:00
01HZFFZ8HJT0J8KV2DSQY4MM45,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.258152+01:00,3000,2024-06-03T17:47:26.258152+01:00,true,2024-06-03T17:50:09.326053+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.258152+01:00,0,2024-06-03T17:47:26.258152+01:00,true,2024-06-03T17:50:06.519398+01:00,swipeProfile,2024-06-03T17:47:26.258152+01:00,01HZFFZ8D2HB53PR3P3R94W3QJ,2024-06-03T17:47:26.258152+01:00,true,2024-06-03T17:50:06.514072+01:00,true,2024-06-03T17:50:06.524887+01:00,01HZFFZ8HGW47PDP68QV24EM7W,2024-06-03T17:47:26.258152+01:00
01HZFFZ8J4FE08ZZ9XMTQ8VW9Q,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.276074+01:00,3000,2024-06-03T17:47:26.276074+01:00,true,2024-06-03T17:50:25.362836+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.276074+01:00,0,2024-06-03T17:47:26.276074+01:00,true,2024-06-03T17:50:14.746567+01:00,swipeProfile,2024-06-03T17:47:26.276074+01:00,01HZFFZ8D32HEAT431SG7KF9PB,2024-06-03T17:47:26.276074+01:00,true,2024-06-03T17:50:14.741984+01:00,true,2024-06-03T17:50:14.750324+01:00,01HZFFZ8J293AS5GB3M7QDA6A7,2024-06-03T17:47:26.276074+01:00
01HZFFZ8K3EVWGFB6K20N21VRG,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.308007+01:00,3000,2024-06-03T17:47:26.308007+01:00,true,2024-06-03T17:50:40.625012+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.308007+01:00,0,2024-06-03T17:47:26.308007+01:00,true,2024-06-03T17:50:38.131948+01:00,swipeProfile,2024-06-03T17:47:26.308007+01:00,01HZFFZ8D5R8WD8TXXTVB5BH75,2024-06-03T17:47:26.308007+01:00,true,2024-06-03T17:50:38.127016+01:00,true,2024-06-03T17:50:38.13643+01:00,01HZFFZ8K2T0PME35DS389E5VN,2024-06-03T17:47:26.308007+01:00
01HZFFZ8PXZFP03E9H68088HGC,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.429799+01:00,3000,2024-06-03T17:47:26.429799+01:00,true,2024-06-03T17:52:33.813297+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.429799+01:00,0,2024-06-03T17:47:26.429799+01:00,true,2024-06-03T17:52:27.628696+01:00,swipeProfile,2024-06-03T17:47:26.429799+01:00,01HZFFZ8DSMX2EW3S9GQDED7EQ,2024-06-03T17:47:26.429799+01:00,true,2024-06-03T17:52:27.624066+01:00,true,2024-06-03T17:52:27.632159+01:00,01HZFFZ8PWZGWYEQXNWHHKSJ3D,2024-06-03T17:47:26.429799+01:00
01HZFFZ8GYJW9GAYWVVJNK3JQ2,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.238918+01:00,3000,2024-06-03T17:47:26.238918+01:00,true,2024-06-03T17:50:00.725913+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.238918+01:00,0,2024-06-03T17:47:26.238918+01:00,true,2024-06-03T17:49:58.120071+01:00,swipeProfile,2024-06-03T17:47:26.238918+01:00,01HZFFZ8D1KN25625JZHJZ31NY,2024-06-03T17:47:26.238918+01:00,true,2024-06-03T17:49:58.114429+01:00,true,2024-06-03T17:49:58.124151+01:00,01HZFFZ8GW0AQ3TTHCRX4VGBXJ,2024-06-03T17:47:26.238918+01:00
01HZFFZ8JMSVWPZMVMC55MRA32,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.292884+01:00,3000,2024-06-03T17:47:26.292884+01:00,true,2024-06-03T17:50:33.324706+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.292884+01:00,0,2024-06-03T17:47:26.292884+01:00,true,2024-06-03T17:50:30.730062+01:00,swipeProfile,2024-06-03T17:47:26.292884+01:00,01HZFFZ8D32HEAT431V2ECKHRF,2024-06-03T17:47:26.292884+01:00,true,2024-06-03T17:50:30.724742+01:00,true,2024-06-03T17:50:30.734272+01:00,01HZFFZ8JKNWCJXXKT29NZJQE5,2024-06-03T17:47:26.292884+01:00
01HZFFZ8F0Z4X0D9KB7KWFRQXS,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.17666+01:00,3000,2024-06-03T17:47:26.17666+01:00,true,2024-06-03T17:48:32.011944+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.17666+01:00,0,2024-06-03T17:47:26.17666+01:00,true,2024-06-03T17:48:28.355823+01:00,swipeProfile,2024-06-03T17:47:26.17666+01:00,01HZFFZ8CZ12F7XK1H03B4N49Y,2024-06-03T17:47:26.17666+01:00,true,2024-06-03T17:48:28.350047+01:00,true,2024-06-03T17:48:28.360121+01:00,01HZFFZ8EYPMDDWPC6WMMB1ZQV,2024-06-03T17:47:26.17666+01:00
01HZFFZ8FNV4CKHE0E4WQAAK1V,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.197051+01:00,3000,2024-06-03T17:47:26.197051+01:00,true,2024-06-03T17:49:32.294035+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.197051+01:00,0,2024-06-03T17:47:26.197051+01:00,true,2024-06-03T17:49:25.822721+01:00,swipeProfile,2024-06-03T17:47:26.197051+01:00,01HZFFZ8D0H0RH161MYEW44RVH,2024-06-03T17:47:26.197051+01:00,true,2024-06-03T17:49:25.816951+01:00,true,2024-06-03T17:49:25.828846+01:00,01HZFFZ8FKWWFVQ1287TDWMV34,2024-06-03T17:47:26.197051+01:00
01HZFFZ8HQW1PQA41MA1NC6FTS,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.263792+01:00,3000,2024-06-03T17:47:26.263792+01:00,true,2024-06-03T17:50:11.992455+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.263792+01:00,0,2024-06-03T17:47:26.263792+01:00,true,2024-06-03T17:50:09.348246+01:00,swipeProfile,2024-06-03T17:47:26.263792+01:00,01HZFFZ8D2HB53PR3P48MWZC4R,2024-06-03T17:47:26.263792+01:00,true,2024-06-03T17:50:09.343395+01:00,true,2024-06-03T17:50:09.352226+01:00,01HZFFZ8HPE6DSJ5ZWE1PY2MSJ,2024-06-03T17:47:26.263792+01:00
01HZFFZ8HYHKP8ZKHPK0F4DHZE,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.270044+01:00,3000,2024-06-03T17:47:26.270044+01:00,true,2024-06-03T17:50:14.724976+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.270044+01:00,0,2024-06-03T17:47:26.270044+01:00,true,2024-06-03T17:50:12.014815+01:00,swipeProfile,2024-06-03T17:47:26.270044+01:00,01HZFFZ8D2HB53PR3P4QD6XDV4,2024-06-03T17:47:26.270044+01:00,true,2024-06-03T17:50:12.010344+01:00,true,2024-06-03T17:50:12.019038+01:00,01HZFFZ8HWQG6WSH0G4CQN8SY1,2024-06-03T17:47:26.270044+01:00
01HZFFZ8GBQRCQW79JED6W98K8,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.219673+01:00,3000,2024-06-03T17:47:26.219673+01:00,true,2024-06-03T17:49:52.579755+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.219673+01:00,0,2024-06-03T17:47:26.219673+01:00,true,2024-06-03T17:49:50.054267+01:00,swipeProfile,2024-06-03T17:47:26.219673+01:00,01HZFFZ8D1KN25625JYMXWAHED,2024-06-03T17:47:26.219673+01:00,true,2024-06-03T17:49:50.049315+01:00,true,2024-06-03T17:49:50.060327+01:00,01HZFFZ8GAV7RNCNT9C3FGA9B4,2024-06-03T17:47:26.219673+01:00
01HZFFZ8MB68024A1PAK6KN9Q7,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.34761+01:00,3000,2024-06-03T17:47:26.34761+01:00,true,2024-06-03T17:51:43.623926+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.34761+01:00,0,2024-06-03T17:47:26.34761+01:00,true,2024-06-03T17:51:40.933689+01:00,swipeProfile,2024-06-03T17:47:26.34761+01:00,01HZFFZ8D7MDM9YC2T37FFPWCR,2024-06-03T17:47:26.34761+01:00,true,2024-06-03T17:51:40.926959+01:00,true,2024-06-03T17:51:40.938515+01:00,01HZFFZ8MAWZPPJQXD65RNX92T,2024-06-03T17:47:26.34761+01:00
01HZFFZ8PFA6J8KR6EC445F6J2,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.415384+01:00,3000,2024-06-03T17:47:26.415384+01:00,true,2024-06-03T17:52:22.45815+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.415384+01:00,0,2024-06-03T17:47:26.415384+01:00,true,2024-06-03T17:52:19.996149+01:00,swipeProfile,2024-06-03T17:47:26.415384+01:00,01HZFFZ8DQBAGJCBC8E8J0ZDY1,2024-06-03T17:47:26.415384+01:00,true,2024-06-03T17:52:19.991299+01:00,true,2024-06-03T17:52:20.000181+01:00,01HZFFZ8PDDG2T0FNT7KQHD3NP,2024-06-03T17:47:26.415384+01:00
01HZFFZ8Q35P1R0HXAC9TYZYCJ,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.43552+01:00,3000,2024-06-03T17:47:26.43552+01:00,true,2024-06-03T17:53:06.146573+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.43552+01:00,0,2024-06-03T17:47:26.43552+01:00,true,2024-06-03T17:52:33.84143+01:00,endSurveyRecommendationSystem,2024-06-03T17:47:26.43552+01:00,01HZFFZ8DSMX2EW3S9H88RT0CT,2024-06-03T17:47:26.43552+01:00,true,2024-06-03T17:52:33.836475+01:00,true,2024-06-03T17:52:33.847381+01:00,01HZFFZ8Q0244RHVMKP3RGNAVW,2024-06-03T17:47:26.43552+01:00
01HZFFZ8EH5ZKZ6W912ZMHAKND,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.161966+01:00,3000,2024-06-03T17:47:26.161966+01:00,true,2024-06-03T17:47:29.147388+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.161966+01:00,0,2024-06-03T17:47:26.161966+01:00,true,2024-06-03T17:47:27.323567+01:00,explanation,2024-06-03T17:47:26.161966+01:00,01HZFFZ8CSVW4ERDMR3W5H0G1D,2024-06-03T17:47:26.161966+01:00,true,2024-06-03T17:47:27.303859+01:00,true,2024-06-03T17:47:27.328363+01:00,01HZFFZ8EAYDEX407SW8JHFJN4,2024-06-03T17:47:26.161966+01:00
01HZFFZ8FA39G1KJD4STHTSA9X,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.186087+01:00,3000,2024-06-03T17:47:26.186087+01:00,true,2024-06-03T17:48:38.011724+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.186087+01:00,0,2024-06-03T17:47:26.186087+01:00,true,2024-06-03T17:48:35.070338+01:00,swipeProfile,2024-06-03T17:47:26.186087+01:00,01HZFFZ8D0H0RH161MX649JBZE,2024-06-03T17:47:26.186087+01:00,true,2024-06-03T17:48:35.064161+01:00,true,2024-06-03T17:48:35.074354+01:00,01HZFFZ8F8FS1T8DPHHQNKNKNF,2024-06-03T17:47:26.186087+01:00
01HZFFZ8P60XCZBE5KYFGRK17C,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.406209+01:00,3000,2024-06-03T17:47:26.406209+01:00,true,2024-06-03T17:52:17.325064+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.406209+01:00,0,2024-06-03T17:47:26.406209+01:00,true,2024-06-03T17:52:14.778969+01:00,swipeProfile,2024-06-03T17:47:26.406209+01:00,01HZFFZ8DR44DKWCC2A3A4S79V,2024-06-03T17:47:26.406209+01:00,true,2024-06-03T17:52:14.774086+01:00,true,2024-06-03T17:52:14.783008+01:00,01HZFFZ8P4ZKBNT07XR7CB2FBN,2024-06-03T17:47:26.406209+01:00
01HZFFZ8KKWGPT25XP95SW2CVD,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.323466+01:00,3000,2024-06-03T17:47:26.323466+01:00,true,2024-06-03T17:51:12.074613+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.323466+01:00,0,2024-06-03T17:47:26.323466+01:00,true,2024-06-03T17:51:09.265783+01:00,swipeProfile,2024-06-03T17:47:26.323466+01:00,01HZFFZ8D5R8WD8TXXW6DY682Q,2024-06-03T17:47:26.323466+01:00,true,2024-06-03T17:51:09.260606+01:00,true,2024-06-03T17:51:09.270258+01:00,01HZFFZ8KJHSHF3VRF0ZAKQ70J,2024-06-03T17:47:26.323466+01:00
01HZFFZ8PMQBHPCY8DNWEYE0CG,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.420191+01:00,3000,2024-06-03T17:47:26.420191+01:00,true,2024-06-03T17:52:24.924535+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.420191+01:00,0,2024-06-03T17:47:26.420191+01:00,true,2024-06-03T17:52:22.481002+01:00,swipeProfile,2024-06-03T17:47:26.420191+01:00,01HZFFZ8DR44DKWCC2B5TFKX0A,2024-06-03T17:47:26.420191+01:00,true,2024-06-03T17:52:22.476614+01:00,true,2024-06-03T17:52:22.484592+01:00,01HZFFZ8PJR1YV9XWCDZJRBSWE,2024-06-03T17:47:26.420191+01:00
01HZFFZ8PSW7SSZ90KM20TP20J,01HZFFYAKQMXP174TK93N8AGY2,2024-06-03T17:47:26.425271+01:00,3000,2024-06-03T17:47:26.425271+01:00,true,2024-06-03T17:52:27.608208+01:00,01HZFFYAMEDY1RZY7M1YWABEGE,2024-06-03T17:47:26.425271+01:00,0,2024-06-03T17:47:26.425271+01:00,true,2024-06-03T17:52:24.945642+01:00,swipeProfile,2024-06-03T17:47:26.425271+01:00,01HZFFZ8DR44DKWCC2BJ6CKFHC,2024-06-03T17:47:26.425271+01:00,true,2024-06-03T17:52:24.941514+01:00,true,2024-06-03T17:52:24.94919+01:00,01HZFFZ8PQW0NR7ZHD7TJNNKSC,2024-06-03T17:47:26.425271+01:00
