id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01J06ZN7CB5PTDRTQHHP30HQ64,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:06.539373+01:00,3000,2024-06-12T20:44:06.539373+01:00,true,2024-06-12T20:45:40.045626+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:06.539373+01:00,29,2024-06-12T20:44:06.539373+01:00,true,2024-06-12T20:45:35.15885+01:00,swipeProfile_30,2024-06-12T20:44:06.539373+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:06.539373+01:00,true,2024-06-12T20:45:35.15195+01:00,true,2024-06-12T20:45:35.165948+01:00,01J06ZN7B6P8GS4P6N5Z7VKHHX,2024-06-12T20:44:06.539373+01:00
01J06ZWAAGZFAAM6059ZB9FGKW,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:58.928799+01:00,3000,2024-06-12T20:47:58.928799+01:00,true,2024-06-12T20:48:16.996503+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:58.928799+01:00,2,2024-06-12T20:47:58.928799+01:00,true,2024-06-12T20:48:06.407839+01:00,chooseCharacter,2024-06-12T20:47:58.928799+01:00,01J06ZWAA3TYYDPSKST4MVKKCG,2024-06-12T20:47:58.928799+01:00,true,2024-06-12T20:48:06.402152+01:00,true,2024-06-12T20:48:06.414545+01:00,01J06ZWAAERJ96EJY4P9C51NKE,2024-06-12T20:47:58.928799+01:00
01J06ZWAD5TTJRCQPF911X9Z8T,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.013752+01:00,3000,2024-06-12T20:47:59.013752+01:00,true,2024-06-12T20:50:07.728948+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.013752+01:00,46,2024-06-12T20:47:59.013752+01:00,true,2024-06-12T20:50:06.183537+01:00,swipeProfile_47,2024-06-12T20:47:59.013752+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.013752+01:00,true,2024-06-12T20:50:06.177133+01:00,true,2024-06-12T20:50:06.189329+01:00,01J06ZWACJCV0QM9D6BTDXY3GF,2024-06-12T20:47:59.013752+01:00
01J06ZN7CC2KG8T6EAJMZ1FAVP,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:06.540532+01:00,3000,2024-06-12T20:44:06.540532+01:00,true,2024-06-12T20:45:57.253404+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:06.540532+01:00,36,2024-06-12T20:44:06.540532+01:00,true,2024-06-12T20:45:55.929601+01:00,swipeProfile_37,2024-06-12T20:44:06.540532+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:06.540532+01:00,true,2024-06-12T20:45:55.904303+01:00,true,2024-06-12T20:45:55.935364+01:00,01J06ZN7BKYTXYQYERT6T4461W,2024-06-12T20:44:06.540532+01:00
01J0701Z6FGWEBFPWKJ5JJCRZG,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.14353+01:00,3000,2024-06-12T20:51:04.14353+01:00,true,2024-06-12T20:53:18.747541+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.14353+01:00,49,2024-06-12T20:51:04.14353+01:00,true,2024-06-12T20:53:13.517467+01:00,swipeProfile_50,2024-06-12T20:51:04.14353+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:04.14353+01:00,true,2024-06-12T20:53:13.510592+01:00,true,2024-06-12T20:53:13.52291+01:00,01J0701Z5X48SEB3FVR62KPB2R,2024-06-12T20:51:04.14353+01:00
01J06ZG1MNMW8DX78XRV0B9KNN,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.821983+01:00,3000,2024-06-12T20:41:16.821983+01:00,true,2024-06-12T20:41:24.461424+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.821983+01:00,1,2024-06-12T20:41:16.821983+01:00,true,2024-06-12T20:41:18.494606+01:00,pickCharacterTraits,2024-06-12T20:41:16.821983+01:00,01J06ZG1M64MJR11XQ1GEWA2W6,2024-06-12T20:41:16.821983+01:00,true,2024-06-12T20:41:18.489325+01:00,true,2024-06-12T20:41:18.498694+01:00,01J06ZG1MGB2GT2V6X16T6KXTW,2024-06-12T20:41:16.821983+01:00
01J06ZWACZ3T9K993M2AGV9T1D,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.007746+01:00,3000,2024-06-12T20:47:59.007746+01:00,true,2024-06-12T20:49:07.352372+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.007746+01:00,20,2024-06-12T20:47:59.007746+01:00,true,2024-06-12T20:49:05.872986+01:00,swipeProfile_21,2024-06-12T20:47:59.007746+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.007746+01:00,true,2024-06-12T20:49:05.865879+01:00,true,2024-06-12T20:49:05.88337+01:00,01J06ZWABFAKF53PDKK50W40Y5,2024-06-12T20:47:59.007746+01:00
01J0701Z68R0NVJ83X0KZB5MNF,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.136831+01:00,3000,2024-06-12T20:51:04.136831+01:00,true,2024-06-12T20:52:16.950317+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.136831+01:00,25,2024-06-12T20:51:04.136831+01:00,true,2024-06-12T20:52:15.441941+01:00,swipeProfile_26,2024-06-12T20:51:04.136831+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:04.136831+01:00,true,2024-06-12T20:52:15.433586+01:00,true,2024-06-12T20:52:15.448212+01:00,01J0701Z510FQRH9ZDXZF5T0VA,2024-06-12T20:51:04.136831+01:00
01J06ZN79RYWAPWEVA4TPYXB2Y,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:06.456033+01:00,3000,2024-06-12T20:44:06.456033+01:00,true,2024-06-12T20:44:14.961602+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:06.456033+01:00,1,2024-06-12T20:44:06.456033+01:00,true,2024-06-12T20:44:08.103601+01:00,pickCharacterTraits,2024-06-12T20:44:06.456033+01:00,01J06ZN79A90F0JK67H6X99H06,2024-06-12T20:44:06.456033+01:00,true,2024-06-12T20:44:08.097884+01:00,true,2024-06-12T20:44:08.108161+01:00,01J06ZN79JM515XW4MC3XZ63D9,2024-06-12T20:44:06.456033+01:00
01J06ZN7CD3E6KRWKGKDPHC7AK,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:06.541944+01:00,3000,2024-06-12T20:44:06.541944+01:00,true,2024-06-12T20:46:13.302214+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:06.541944+01:00,44,2024-06-12T20:44:06.541944+01:00,true,2024-06-12T20:46:11.767016+01:00,swipeProfile_45,2024-06-12T20:44:06.541944+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:06.541944+01:00,true,2024-06-12T20:46:11.759926+01:00,true,2024-06-12T20:46:11.772542+01:00,01J06ZN7BV4YSNXZKASKJ23108,2024-06-12T20:44:06.541944+01:00
01J06ZWAD5TTJRCQPF9WZCV5E6,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.013971+01:00,3000,2024-06-12T20:47:59.013971+01:00,true,2024-06-12T20:50:09.492942+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.013971+01:00,47,2024-06-12T20:47:59.013971+01:00,true,2024-06-12T20:50:07.741589+01:00,swipeProfile_48,2024-06-12T20:47:59.013971+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.013971+01:00,true,2024-06-12T20:50:07.734457+01:00,true,2024-06-12T20:50:07.747982+01:00,01J06ZWACKAXHM742HHN2D54T5,2024-06-12T20:47:59.013971+01:00
01J06ZG1QA24V87B69C16HJQSB,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.906682+01:00,3000,2024-06-12T20:41:16.906682+01:00,true,2024-06-12T20:42:50.288394+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.906682+01:00,33,2024-06-12T20:41:16.906682+01:00,true,2024-06-12T20:42:48.703789+01:00,swipeProfile_34,2024-06-12T20:41:16.906682+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:16.906682+01:00,true,2024-06-12T20:42:48.696972+01:00,true,2024-06-12T20:42:48.710056+01:00,01J06ZG1PB4ZQYTME9V1V0SPZ4,2024-06-12T20:41:16.906682+01:00
01J06ZWACXSPBSJ3PE7B1EE3EF,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.005133+01:00,3000,2024-06-12T20:47:59.005133+01:00,true,2024-06-12T20:48:34.927414+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.005133+01:00,7,2024-06-12T20:47:59.005133+01:00,true,2024-06-12T20:48:33.551814+01:00,swipeProfile_8,2024-06-12T20:47:59.005133+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.005133+01:00,true,2024-06-12T20:48:33.544286+01:00,true,2024-06-12T20:48:33.557227+01:00,01J06ZWAAZ80K67H75XGPV1NC7,2024-06-12T20:47:59.005133+01:00
01J0701Z71DJYVNQW11RWSZJ6C,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.161178+01:00,3000,2024-06-12T20:51:04.161178+01:00,true,2024-06-12T20:53:41.454458+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.161178+01:00,1,2024-06-12T20:51:04.161178+01:00,true,2024-06-12T20:53:31.543568+01:00,endSurveyDatingAppUsage,2024-06-12T20:51:04.161178+01:00,01J0701Z2SA8WANEWZG52G5T98,2024-06-12T20:51:04.161178+01:00,true,2024-06-12T20:53:31.537474+01:00,true,2024-06-12T20:53:31.551309+01:00,01J0701Z6XAQC1X33FFZS8AHP3,2024-06-12T20:51:04.161178+01:00
01J06ZG1Q4DTY01SXD8JPZ5EE0,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.900798+01:00,3000,2024-06-12T20:41:16.900798+01:00,true,2024-06-12T20:41:37.819535+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.900798+01:00,2,2024-06-12T20:41:16.900798+01:00,true,2024-06-12T20:41:36.147467+01:00,swipeProfile_3,2024-06-12T20:41:16.900798+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:16.900798+01:00,true,2024-06-12T20:41:36.141728+01:00,true,2024-06-12T20:41:36.154432+01:00,01J06ZG1MZZM1Q8C7626JV2GGC,2024-06-12T20:41:16.900798+01:00
01J0701Z63T58GFZGPCQN6NXHA,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.131933+01:00,3000,2024-06-12T20:51:04.131933+01:00,true,2024-06-12T20:51:39.694279+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.131933+01:00,6,2024-06-12T20:51:04.131933+01:00,true,2024-06-12T20:51:38.20714+01:00,swipeProfile_7,2024-06-12T20:51:04.131933+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:04.131933+01:00,true,2024-06-12T20:51:38.200027+01:00,true,2024-06-12T20:51:38.214208+01:00,01J0701Z49W0Y7EW146TDSFXYE,2024-06-12T20:51:04.131933+01:00
01J0701Z6BJQWT2HS33BYCM0AY,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.139917+01:00,3000,2024-06-12T20:51:04.139917+01:00,true,2024-06-12T20:52:50.298136+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.139917+01:00,37,2024-06-12T20:51:04.139917+01:00,true,2024-06-12T20:52:48.785538+01:00,swipeProfile_38,2024-06-12T20:51:04.139917+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:04.139917+01:00,true,2024-06-12T20:52:48.778386+01:00,true,2024-06-12T20:52:48.79117+01:00,01J0701Z5HCBG2KE97K07BZZDE,2024-06-12T20:51:04.139917+01:00
01J06ZG1Q68JW5F012AY9VT8TS,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.902305+01:00,3000,2024-06-12T20:41:16.902305+01:00,true,2024-06-12T20:41:59.810098+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.902305+01:00,11,2024-06-12T20:41:16.902305+01:00,true,2024-06-12T20:41:58.345046+01:00,swipeProfile_12,2024-06-12T20:41:16.902305+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:16.902305+01:00,true,2024-06-12T20:41:58.338433+01:00,true,2024-06-12T20:41:58.350312+01:00,01J06ZG1NDQ5QHWZTAD6CQ9QTT,2024-06-12T20:41:16.902305+01:00
01J0701Z66HFBRKDKBGYJ84YN4,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.134623+01:00,3000,2024-06-12T20:51:04.134623+01:00,true,2024-06-12T20:52:00.125424+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.134623+01:00,16,2024-06-12T20:51:04.134623+01:00,true,2024-06-12T20:51:58.597449+01:00,swipeProfile_17,2024-06-12T20:51:04.134623+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:04.134623+01:00,true,2024-06-12T20:51:58.59012+01:00,true,2024-06-12T20:51:58.603697+01:00,01J0701Z4P55KTP6SPQ1YSS8KT,2024-06-12T20:51:04.134623+01:00
01J06ZG1QCM2NR334SJEMVSRSM,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.908169+01:00,3000,2024-06-12T20:41:16.908169+01:00,true,2024-06-12T20:43:13.486212+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.908169+01:00,45,2024-06-12T20:41:16.908169+01:00,true,2024-06-12T20:43:12.000511+01:00,swipeProfile_46,2024-06-12T20:41:16.908169+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:16.908169+01:00,true,2024-06-12T20:43:11.994141+01:00,true,2024-06-12T20:43:12.005526+01:00,01J06ZG1PTE70ZRY7FWZZK4X0T,2024-06-12T20:41:16.908169+01:00
01J06ZWACYDP1TBXT1FPNG64XX,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.006948+01:00,3000,2024-06-12T20:47:59.006948+01:00,true,2024-06-12T20:48:55.75408+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.006948+01:00,16,2024-06-12T20:47:59.006948+01:00,true,2024-06-12T20:48:53.882728+01:00,swipeProfile_17,2024-06-12T20:47:59.006948+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.006948+01:00,true,2024-06-12T20:48:53.87643+01:00,true,2024-06-12T20:48:53.888504+01:00,01J06ZWABAK41QZ7XTD60JDS6V,2024-06-12T20:47:59.006948+01:00
01J0701Z6EA0HCB197XZ89M4EP,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:04.142188+01:00,3000,2024-06-12T20:51:04.142188+01:00,true,2024-06-12T20:53:07.223458+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:04.142188+01:00,44,2024-06-12T20:51:04.142188+01:00,true,2024-06-12T20:53:05.743849+01:00,swipeProfile_45,2024-06-12T20:51:04.142188+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:04.142188+01:00,true,2024-06-12T20:53:05.736618+01:00,true,2024-06-12T20:53:05.750001+01:00,01J0701Z5RJFMVTAYHXDMM8S53,2024-06-12T20:51:04.142188+01:00
01J06ZWAD0893HJ3AW9C0S76DF,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.00878+01:00,3000,2024-06-12T20:47:59.00878+01:00,true,2024-06-12T20:49:15.796211+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.00878+01:00,25,2024-06-12T20:47:59.00878+01:00,true,2024-06-12T20:49:14.069889+01:00,swipeProfile_26,2024-06-12T20:47:59.00878+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.00878+01:00,true,2024-06-12T20:49:14.062439+01:00,true,2024-06-12T20:49:14.076623+01:00,01J06ZWABN9PE1Z0N3Y4VXDGQN,2024-06-12T20:47:59.00878+01:00
01J06ZWAD2HSVCQ5AWJKZ8AA3P,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:47:59.010641+01:00,3000,2024-06-12T20:47:59.010641+01:00,true,2024-06-12T20:49:45.734771+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:47:59.010641+01:00,34,2024-06-12T20:47:59.010641+01:00,true,2024-06-12T20:49:44.298652+01:00,swipeProfile_35,2024-06-12T20:47:59.010641+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:47:59.010641+01:00,true,2024-06-12T20:49:44.291969+01:00,true,2024-06-12T20:49:44.30467+01:00,01J06ZWAC2GXWJW1T825P14PG2,2024-06-12T20:47:59.010641+01:00
01J06ZG1Q91BCFPWHVAA2HST7E,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.905824+01:00,3000,2024-06-12T20:41:16.905824+01:00,true,2024-06-12T20:42:31.030459+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.905824+01:00,26,2024-06-12T20:41:16.905824+01:00,true,2024-06-12T20:42:24.811817+01:00,swipeProfile_27,2024-06-12T20:41:16.905824+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:16.905824+01:00,true,2024-06-12T20:42:24.803093+01:00,true,2024-06-12T20:42:24.816993+01:00,01J06ZG1P3QGYZTZQHZCB1CB5X,2024-06-12T20:41:16.905824+01:00
01J06ZG1QA24V87B69AGXFHFAM,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:16.906305+01:00,3000,2024-06-12T20:41:16.906305+01:00,true,2024-06-12T20:42:41.379205+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:16.906305+01:00,30,2024-06-12T20:41:16.906305+01:00,true,2024-06-12T20:42:39.66798+01:00,swipeProfile_31,2024-06-12T20:41:16.906305+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:16.906305+01:00,true,2024-06-12T20:42:39.661295+01:00,true,2024-06-12T20:42:39.676113+01:00,01J06ZG1P7PTP3R33ZQT8NKY2A,2024-06-12T20:41:16.906305+01:00
01J06ZN7CA07FVY6BPRD0QFVQF,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:06.538095+01:00,3000,2024-06-12T20:44:06.538095+01:00,true,2024-06-12T20:45:19.354652+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:06.538095+01:00,21,2024-06-12T20:44:06.538095+01:00,true,2024-06-12T20:45:17.892316+01:00,swipeProfile_22,2024-06-12T20:44:06.538095+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:06.538095+01:00,true,2024-06-12T20:45:17.885581+01:00,true,2024-06-12T20:45:17.89947+01:00,01J06ZN7AW3BEF2YKW6N7RQ1H1,2024-06-12T20:44:06.538095+01:00
