id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01J06ZX8HMF8D00XXQKA56JHYX,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:48:29.876979+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:48:29.876979+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:48:29.876979+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:48:29.876979+01:00,01J06ZWACWGQR5VSC3BC31W02Z,2024-06-12T20:48:29.876979+01:00,true,2024-06-12T20:48:31.816732+01:00
01J06ZNFKTE835WV4A4DKGYGFZ,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:14.970508+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:14.970508+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:44:14.970508+01:00,01J06ZN79A90F0JK67H6X99H06,2024-06-12T20:44:14.970508+01:00,01J06ZN79RYWAPWEVA5K6GASTS,2024-06-12T20:44:14.970508+01:00,true,2024-06-12T20:44:31.851074+01:00
01J06ZQB3XE9ZFQTBRKKW7EX4B,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:45:15.901749+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:45:15.901749+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:45:15.901749+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:45:15.901749+01:00,01J06ZN7C9NMW5C62ES6NCZTFJ,2024-06-12T20:45:15.901749+01:00,true,2024-06-12T20:45:17.873291+01:00
01J06ZYJ8M2REFBTPSPDW8R7F4,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:49:12.596342+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:49:12.596342+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:49:12.596342+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:49:12.596342+01:00,01J06ZWAD0893HJ3AW8QM9NNYQ,2024-06-12T20:49:12.596342+01:00,true,2024-06-12T20:49:14.051167+01:00
01J0704QMNYF4H5DMVXR3NH1ZF,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:52:34.709318+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:52:34.709318+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:52:34.709318+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:52:34.709318+01:00,01J0701Z6A63RBSE3V3T8VG7K8,2024-06-12T20:52:34.709318+01:00,true,2024-06-12T20:52:41.536091+01:00
01J07054054ZDS5H7M7YK6NKRG,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:52:47.365293+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:52:47.365293+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:52:47.365293+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:52:47.365293+01:00,01J0701Z6BJQWT2HS32RV538GV,2024-06-12T20:52:47.365293+01:00,true,2024-06-12T20:52:48.765742+01:00
01J06ZHMG97ZVMXGVZX161X8BM,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:42:08.905969+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:42:08.905969+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:42:08.905969+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:42:08.905969+01:00,01J06ZG1Q81X00205C2KXQ93RK,2024-06-12T20:42:08.905969+01:00,true,2024-06-12T20:42:10.433709+01:00
01J06ZRX7KJXJND48HA69B0QHF,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:46:07.219566+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:46:07.219566+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:46:07.219566+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:46:07.219566+01:00,01J06ZN7CD3E6KRWKGHFF3W8H4,2024-06-12T20:46:07.219566+01:00,true,2024-06-12T20:46:08.743646+01:00
01J0704H56CASM5ZJS73Y1MSV5,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:52:28.070603+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:52:28.070603+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:52:28.070603+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:52:28.070603+01:00,01J0701Z69JQGBF6CY54ZHV68C,2024-06-12T20:52:28.070603+01:00,true,2024-06-12T20:52:33.140659+01:00
01J0704YAK5TADMW0KXX1FJ5H6,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:52:41.555375+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:52:41.555375+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:52:41.555375+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:52:41.555375+01:00,01J0701Z6A63RBSE3V4TK1P3MK,2024-06-12T20:52:41.555375+01:00,true,2024-06-12T20:52:43.042679+01:00
01J06ZZNE1PEMT1WHEY6WB7PP0,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:49:48.60934+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:49:48.60934+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:49:48.60934+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:49:48.60934+01:00,01J06ZWAD3TJ002MG27SHA8VRQ,2024-06-12T20:49:48.60934+01:00,true,2024-06-12T20:49:50.029022+01:00
01J06ZP049WT0XYKB89P7RSDKA,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:31.881939+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:31.881939+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:44:31.881939+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:31.881939+01:00,01J06ZN7C58P2P919PS57CDJNF,2024-06-12T20:44:31.881939+01:00,true,2024-06-12T20:44:33.351213+01:00
01J06ZQ0ZYBH804XC44DSRJGKP,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:45:05.534259+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:45:05.534259+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:45:05.534259+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:45:05.534259+01:00,01J06ZN7C9NMW5C62EPY0G14MP,2024-06-12T20:45:05.534259+01:00,true,2024-06-12T20:45:07.115456+01:00
01J06ZS35Y7W50CW3PRVFNY4E4,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:46:13.310881+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:46:13.310881+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:46:13.310881+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:46:13.310881+01:00,01J06ZN7CEE3RKF6F49XHHB863,2024-06-12T20:46:13.310881+01:00,true,2024-06-12T20:46:14.914574+01:00
01J06ZXF027P5VC3P4EGJV976M,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:48:36.483004+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:48:36.483004+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:48:36.483004+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:48:36.483004+01:00,01J06ZWACXSPBSJ3PE8JVGWP4V,2024-06-12T20:48:36.483004+01:00,true,2024-06-12T20:48:42.262132+01:00
01J06ZZPTVXTKAZEYYP4FC7X33,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:49:50.043859+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:49:50.043859+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:49:50.043859+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:49:50.043859+01:00,01J06ZWAD3TJ002MG28GY4M5ND,2024-06-12T20:49:50.043859+01:00,true,2024-06-12T20:49:51.426722+01:00
01J070052DC0R8B6E2YHFAKCD1,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:50:04.621567+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:50:04.621567+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:50:04.621567+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:50:04.621567+01:00,01J06ZWAD5TTJRCQPF8EFG5WVM,2024-06-12T20:50:04.621567+01:00,true,2024-06-12T20:50:06.165423+01:00
01J07062NV73W00W9NWHN5D5FT,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:53:18.779928+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:53:18.779928+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:53:18.779928+01:00,01J0701Z2SA8WANEWZG52G5T98,2024-06-12T20:53:18.779928+01:00,01J0701Z70HQCDVGCAGVB5J888,2024-06-12T20:53:18.779928+01:00,true,2024-06-12T20:53:31.524525+01:00
01J06ZQMRFNCF7SDCW3GQ61GDD,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:45:25.775233+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:45:25.775233+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:45:25.775233+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:45:25.775233+01:00,01J06ZN7CA07FVY6BPVH1H6V5M,2024-06-12T20:45:25.775233+01:00,true,2024-06-12T20:45:32.095268+01:00
01J06ZY1TJWFX34J5BTBG55BRN,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:48:55.762443+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:48:55.762443+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:48:55.762443+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:48:55.762443+01:00,01J06ZWACZ3T9K993M0CFQ3WY6,2024-06-12T20:48:55.762443+01:00,true,2024-06-12T20:48:57.699642+01:00
01J0703FT08RM5QESE5854TYRW,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:53.9209+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:53.9209+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:51:53.9209+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:53.9209+01:00,01J0701Z65YZNQ5DV6RMYMX894,2024-06-12T20:51:53.9209+01:00,true,2024-06-12T20:51:55.528093+01:00
01J06ZH1Y6H7NM193S9A9RTCGS,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:49.894449+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:49.894449+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:41:49.894449+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:49.894449+01:00,01J06ZG1Q5MZ9GRB636G82V7GT,2024-06-12T20:41:49.894449+01:00,true,2024-06-12T20:41:51.411682+01:00
01J06ZHWDW2FWWR90GTP7AHD63,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:42:17.020257+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:42:17.020257+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:42:17.020257+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:42:17.020257+01:00,01J06ZG1Q91BCFPWHV7DKA1JFK,2024-06-12T20:42:17.020257+01:00,true,2024-06-12T20:42:18.642915+01:00
01J06ZPS0SD0631ECPN10T69XQ,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:57.369775+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:57.369775+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:44:57.369775+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:57.369775+01:00,01J06ZN7C8SE6T064KW3WXNB0X,2024-06-12T20:44:57.369775+01:00,true,2024-06-12T20:44:59.192656+01:00
01J06ZQ41N2W34DA9BCQRHYHYX,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:45:08.66107+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:45:08.66107+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:45:08.66107+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:45:08.66107+01:00,01J06ZN7C9NMW5C62ER60YYZ5F,2024-06-12T20:45:08.66107+01:00,true,2024-06-12T20:45:10.204384+01:00
01J06ZKPN7N09BXC4EHMMRTYET,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:43:16.647392+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:43:16.647392+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:43:16.647392+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:43:16.647392+01:00,01J06ZG1QCM2NR334SM7Z263KG,2024-06-12T20:43:16.647392+01:00,true,2024-06-12T20:43:18.390428+01:00
01J07006K5BRZDD5RM4XDT3FKM,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:50:06.181263+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:50:06.181263+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:50:06.181263+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:50:06.181263+01:00,01J06ZWAD5TTJRCQPF911X9Z8T,2024-06-12T20:50:06.181263+01:00,true,2024-06-12T20:50:07.723789+01:00
01J06ZHK2NKJ341AWTRWWN4AQ9,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:42:07.445873+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:42:07.445873+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:42:07.445873+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:42:07.445873+01:00,01J06ZG1Q81X00205C1WQR0PN9,2024-06-12T20:42:07.445873+01:00,true,2024-06-12T20:42:08.888586+01:00
01J06ZK9SNYHB935GD5G48SNHB,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:43:03.477088+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:43:03.477088+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:43:03.477088+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:43:03.477088+01:00,01J06ZG1QB554GF4C6YRMP6XKA,2024-06-12T20:43:03.477088+01:00,true,2024-06-12T20:43:05.545418+01:00
01J0703HCPEC27GCWZ6AWFZC7Y,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:55.542944+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:55.542944+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:51:55.542944+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:55.542944+01:00,01J0701Z66HFBRKDKBFPJJBGNX,2024-06-12T20:51:55.542944+01:00,true,2024-06-12T20:51:57.088214+01:00
01J07031XRYWQ1AE3RPA54FZY3,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:39.704687+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:39.704687+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:51:39.704687+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:39.704687+01:00,01J0701Z64E1D1VW3XCDD9BPTZ,2024-06-12T20:51:39.704687+01:00,true,2024-06-12T20:51:41.183195+01:00
01J06ZXMN6XKM85D6WSQB3QT4J,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:48:42.278285+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:48:42.278285+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:48:42.278285+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:48:42.278285+01:00,01J06ZWACXSPBSJ3PE9638THFX,2024-06-12T20:48:42.278285+01:00,true,2024-06-12T20:48:44.400767+01:00
01J070021Y1ZDQ0199RA2MTB8T,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:50:01.53473+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:50:01.53473+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:50:01.53473+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:50:01.53473+01:00,01J06ZWAD5TTJRCQPF7FAVWHHQ,2024-06-12T20:50:01.53473+01:00,true,2024-06-12T20:50:03.066885+01:00
01J0702J1ZF93070W1BXWCQRW7,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:51:23.455665+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:51:23.455665+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:51:23.455665+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:51:23.455665+01:00,01J0701Z62KXC3Z6GM8648448R,2024-06-12T20:51:23.455665+01:00,true,2024-06-12T20:51:25.300496+01:00
01J06ZGP53JEDP6TWMS5K3BBMA,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:41:37.827533+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:41:37.827533+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:41:37.827533+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:41:37.827533+01:00,01J06ZG1Q5MZ9GRB6336Z0658D,2024-06-12T20:41:37.827533+01:00,true,2024-06-12T20:41:39.326049+01:00
01J06ZJA405KSY3A42XCDQR5MG,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:42:31.04096+01:00,01J06ZFPS8SXPJ27H94F8M5V2Q,2024-06-12T20:42:31.04096+01:00,01J06ZFW9HMHEH3X8KA2PFBE9M,2024-06-12T20:42:31.04096+01:00,01J06ZG1M9M8MKE2K8Y0TPQ721,2024-06-12T20:42:31.04096+01:00,01J06ZG1Q91BCFPWHVB0QGS4C1,2024-06-12T20:42:31.04096+01:00,true,2024-06-12T20:42:32.750452+01:00
01J06ZPTT5J0C6Y26NE3ZZ46VP,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:44:59.205673+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:44:59.205673+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:44:59.205673+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:44:59.205673+01:00,01J06ZN7C8SE6T064KWW96R8CG,2024-06-12T20:44:59.205673+01:00,true,2024-06-12T20:45:00.752353+01:00
01J06ZPXZ398N3692YER4W476M,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:45:02.435431+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:45:02.435431+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:45:02.435431+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:45:02.435431+01:00,01J06ZN7C8SE6T064KY0HATYCP,2024-06-12T20:45:02.435431+01:00,true,2024-06-12T20:45:03.954446+01:00
01J06ZS7VGAH7YQRZKHR21Q4K3,01J06ZFPRNYVQ28MK90Z04S9C9,2024-06-12T20:46:18.096826+01:00,01J06ZFPS76X71PY6PJ4Q4Q992,2024-06-12T20:46:18.096826+01:00,01J06ZN4N62G79PWVCE05XDDR3,2024-06-12T20:46:18.096826+01:00,01J06ZN79A90F0JK67HN5ERMKA,2024-06-12T20:46:18.096826+01:00,01J06ZN7CEE3RKF6F4BMZ7SZTA,2024-06-12T20:46:18.096826+01:00,true,2024-06-12T20:46:19.55272+01:00
01J06ZYKPKHQMMWJ28KZ6AZW7H,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:49:14.067033+01:00,01J06ZVYXEGB40WZV767BM18X4,2024-06-12T20:49:14.067033+01:00,01J06ZW8BASQTF1WSCTP5P5KTW,2024-06-12T20:49:14.067033+01:00,01J06ZWAA4P3B4WRSHXV6231GE,2024-06-12T20:49:14.067033+01:00,01J06ZWAD0893HJ3AW9C0S76DF,2024-06-12T20:49:14.067033+01:00,true,2024-06-12T20:49:15.789657+01:00
01J07044TEDQ7XGFMZTHV2WNK4,01J06ZVYX29WPXCQDBQTMM19EZ,2024-06-12T20:52:15.438794+01:00,01J06ZVYXEGB40WZV76NGC04JT,2024-06-12T20:52:15.438794+01:00,01J0701WFZ82V7PH0DEPX7AY2G,2024-06-12T20:52:15.438794+01:00,01J0701Z2SA8WANEWZFVFVBX7A,2024-06-12T20:52:15.438794+01:00,01J0701Z68R0NVJ83X0KZB5MNF,2024-06-12T20:52:15.438794+01:00,true,2024-06-12T20:52:16.945854+01:00
