id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01J0GB96WZJ7WQ993C4EFXG7JC,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""SoloTestShort"",""desc"":""Single-player Game Test Short"",""factors"":{""numSwipes"":15,""playerCount"":1}},""count"":2}]}}",2024-06-16T11:00:25.631751164Z,all games finished,2024-06-16T11:03:55.807768694Z,true,2024-06-16T11:00:25.666621985Z,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T11:00:25.631751164Z,ended,2024-06-16T11:03:55.807768694Z
