id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01J0GBBCQWYKA0WGBD8YEAF6ZD,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:37.148198639Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:37.148198639Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:37.148198639Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:37.148198639Z,01J0GBA3DN42MR6N7N6QXS21XA,2024-06-16T11:01:37.148198639Z,true,2024-06-16T11:01:38.84947862Z
01J0GBDGWD5VMY3DFZRTQ44KGR,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:02:46.925092382Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:02:46.925092382Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:02:46.925092382Z,01J0GBDF0TN3HP6FD5KMWPK68M,2024-06-16T11:02:46.925092382Z,01J0GBDF1SK5X6VZKV3NZ8B78M,2024-06-16T11:02:46.925092382Z,true,2024-06-16T11:02:52.697140234Z
01J0GBEBNFAJ28KTXJH5F74B3A,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:14.351268818Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:14.351268818Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:14.351268818Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:14.351268818Z,01J0GBDF414KN6M1NDQ6M1PMA7,2024-06-16T11:03:14.351268818Z,true,2024-06-16T11:03:15.848749231Z
01J0GBEJPCKRQ9CVWMHP4HW74Y,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:21.548874571Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:21.548874571Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:21.548874571Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:21.548874571Z,01J0GBDF421TVXTF5E52HTTR0K,2024-06-16T11:03:21.548874571Z,true,2024-06-16T11:03:27.009446267Z
01J0GBETY9C11NHZA770R84E5Y,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:29.993777461Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:29.993777461Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:29.993777461Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:29.993777461Z,01J0GBDF4P1C87PTPW06SMVBGA,2024-06-16T11:03:29.993777461Z,true,2024-06-16T11:03:34.32656533Z
01J0GBF0VFVPFJ07YY0CNK7H0E,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:36.047465457Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:36.047465457Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:36.047465457Z,01J0GBDF0ZJ6QAAM5K9PQQC3DE,2024-06-16T11:03:36.047465457Z,01J0GBDF5HGJDGH2579EH0V4WZ,2024-06-16T11:03:36.047465457Z,true,2024-06-16T11:03:45.887134216Z
01J0GBAMXR1027EGYKAG102X0E,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:12.762357756Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:12.762357756Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:12.762357756Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:12.762357756Z,01J0GBA3DH1PTXHJKAC44EHX2S,2024-06-16T11:01:12.762357756Z,true,2024-06-16T11:01:14.446458034Z
01J0GBBG22K5F4WHZF5D6SHNZR,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:40.546749535Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:40.546749535Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:40.546749535Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:40.546749535Z,01J0GBA3DN42MR6N7N7Z645H7N,2024-06-16T11:01:40.546749535Z,true,2024-06-16T11:01:42.277499124Z
01J0GBER20J1ZE6GPAKX8J8C2N,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:27.040131098Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:27.040131098Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:27.040131098Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:27.040131098Z,01J0GBDF4AH0E1EKZ7STAGEZC6,2024-06-16T11:03:27.040131098Z,true,2024-06-16T11:03:28.496846623Z
01J0GBAR5NQECD98HZV3TXK6QS,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:16.085491987Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:16.085491987Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:16.085491987Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:16.085491987Z,01J0GBA3DKCVG5SWJTE42RYTN9,2024-06-16T11:01:16.085491987Z,true,2024-06-16T11:01:17.604946588Z
01J0GBB37AR2GXZQ5P7H7KVQ59,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:27.40272837Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:27.40272837Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:27.40272837Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:27.40272837Z,01J0GBA3DME9RFVTHFKS47HZ16,2024-06-16T11:01:27.40272837Z,true,2024-06-16T11:01:28.872048986Z
01J0GBBEE18FNSP2KPD9E34BAT,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:38.881803343Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:38.881803343Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:38.881803343Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:38.881803343Z,01J0GBA3DN42MR6N7N7BWH44PS,2024-06-16T11:01:38.881803343Z,true,2024-06-16T11:01:40.50976418Z
01J0GBBMYW7TEXZYGMT5ZPER9N,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:45.564120557Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:45.564120557Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:45.564120557Z,01J0GBA3A7VJWGTDWD4WABA39C,2024-06-16T11:01:45.564120557Z,01J0GBA3ETVVECB7YSJRYKE41C,2024-06-16T11:01:45.564120557Z,true,2024-06-16T11:01:57.327347559Z
01J0GBEG3K56NMYY7V4GPMAYHE,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:18.899537247Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:18.899537247Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:18.899537247Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:18.899537247Z,01J0GBDF421TVXTF5E3T63E9P4,2024-06-16T11:03:18.899537247Z,true,2024-06-16T11:03:20.107112468Z
01J0GBEHA8WDJP2P35DQGAT1M0,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:20.136375244Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:20.136375244Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:20.136375244Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:20.136375244Z,01J0GBDF421TVXTF5E4DDDTF60,2024-06-16T11:03:20.136375244Z,true,2024-06-16T11:03:21.518224838Z
01J0GBBHSMKPKKESVZZGSK3730,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:42.324514855Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:42.324514855Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:42.324514855Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:42.324514855Z,01J0GBA3DN42MR6N7N8NV8BDGS,2024-06-16T11:01:42.324514855Z,true,2024-06-16T11:01:43.971828573Z
01J0GBE3PNX3BRF7YGTGBK9D33,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:06.197458865Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:06.197458865Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:06.197458865Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:06.197458865Z,01J0GBDF414KN6M1NDN93HR0ZH,2024-06-16T11:03:06.197458865Z,true,2024-06-16T11:03:07.763065344Z
01J0GBEZ6S70AXEFH897514WVZ,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:34.36112978Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:34.36112978Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:34.36112978Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:34.36112978Z,01J0GBDF4P1C87PTPW11HM8M8Y,2024-06-16T11:03:34.36112978Z,true,2024-06-16T11:03:35.969074116Z
01J0GBASP7GQBR3N270CN8G9CZ,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:17.639109106Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:17.639109106Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:17.639109106Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:17.639109106Z,01J0GBA3DKCVG5SWJTEP3W4G29,2024-06-16T11:01:17.639109106Z,true,2024-06-16T11:01:19.101871171Z
01J0GBB4PCP5WH4NFDDVHAANJ9,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:01:28.908413106Z,01J0GB96Y0DRVHTR80GMKNWZSJ,2024-06-16T11:01:28.908413106Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:01:28.908413106Z,01J0GBA3A1Q1A58VNC7QP16FGQ,2024-06-16T11:01:28.908413106Z,01J0GBA3DME9RFVTHFMEZ54AW2,2024-06-16T11:01:28.908413106Z,true,2024-06-16T11:01:30.228455492Z
01J0GBESGEB8S9AEDA35GWF2P5,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:28.52656709Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:28.52656709Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:28.52656709Z,01J0GBDF118DRTYQZCSGFZK36G,2024-06-16T11:03:28.52656709Z,01J0GBDF4P1C87PTPVZG7MWWX8,2024-06-16T11:03:28.52656709Z,true,2024-06-16T11:03:29.967887269Z
01J0GBFAG0GN9Z806P4QVEQ90A,01J0GB96WZJ7WQ993C4EFXG7JC,2024-06-16T11:03:45.920199123Z,01J0GB96Y3KJMXZEK2KTB077C4,2024-06-16T11:03:45.920199123Z,01J0GBA0JG281G5XDXEA05470D,2024-06-16T11:03:45.920199123Z,01J0GBDF0ZJ6QAAM5K9PQQC3DE,2024-06-16T11:03:45.920199123Z,01J0GBDF5HGJDGH257A09377ST,2024-06-16T11:03:45.920199123Z,true,2024-06-16T11:03:55.753033299Z
