id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01J0GJ36DDVXJTSY0BTMJSTVH5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T13:59:28.557175+01:00,,,true,2024-06-16T13:59:28.57373+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T13:59:28.557175+01:00,terminated,2024-06-16T16:20:12.891788+01:00
01J0GT4XN88509MV8SRBC8T9VE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T16:20:13.736907+01:00,,,true,2024-06-16T16:20:13.747316+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T16:20:13.736907+01:00,terminated,2024-06-16T16:23:06.679408+01:00
01J0GTA7C8QY0WQKVA4PWZQSX9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T16:23:07.528559+01:00,,,true,2024-06-16T16:23:07.5391+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T16:23:07.528559+01:00,terminated,2024-06-16T16:38:59.627216+01:00
01J0GV7A712TQ3BG5MDAMKTA0C,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T16:39:00.705645+01:00,,,true,2024-06-16T16:39:00.719659+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T16:39:00.705645+01:00,terminated,2024-06-16T16:40:46.036074+01:00
01J0JJRRXFWJWPDEQQN348N10J,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-17T08:49:44.495629+01:00,,,true,2024-06-17T08:49:44.507457+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-17T08:49:44.495629+01:00,terminated,2024-06-17T09:01:56.530108+01:00
01J0JKF4T2YA5FFV2YRNHCT8K7,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-17T09:01:57.570424+01:00,,,true,2024-06-17T09:01:57.583869+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-17T09:01:57.570424+01:00,terminated,2024-06-17T09:06:39.976711+01:00
01J0G9H7A0H80KPKPTZ4R97X9G,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T11:29:51.040287+01:00,all games finished,2024-06-16T11:35:28.189154+01:00,true,2024-06-16T11:29:51.058267+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T11:29:51.040287+01:00,ended,2024-06-16T11:35:28.189154+01:00
01J0GVAJ9HHRNRJ3R0F5VQ8W77,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-16T16:40:47.281641+01:00,,,true,2024-06-16T16:40:47.292215+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-16T16:40:47.281641+01:00,terminated,2024-06-17T08:49:43.069761+01:00
01J0JKQTAETAND41JX47GTNEPZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Solo"",""desc"":""Single-player Game"",""factors"":{""numSwipes"":50,""playerCount"":1}},""count"":2}]}}",2024-06-17T09:06:41.742532+01:00,all games finished,2024-06-17T09:17:52.767817+01:00,true,2024-06-17T09:06:41.758346+01:00,"{""name"":""Default shared fail"",""kind"":""shared"",""duration"":300000000000,""strategy"":""fail""}",2024-06-17T09:06:41.742532+01:00,ended,2024-06-17T09:17:52.767817+01:00
