id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,status,statusLastChangedAt,timerID,timerIDLastChangedAt
01J0GTB18NHAZB3PRDG4WDXZSX,01J0GTA7C8QY0WQKVA4PWZQSX9,2024-06-16T16:23:34.037999+01:00,3000,2024-06-16T16:23:34.037999+01:00,true,2024-06-16T16:32:23.333088+01:00,,,01J0GTA7CJQN29NZV2TTV3GBZC,2024-06-16T16:23:34.037999+01:00,14,2024-06-16T16:23:34.037999+01:00,true,2024-06-16T16:32:21.91791+01:00,swipeProfile_15,2024-06-16T16:23:34.037999+01:00,01J0GTB159PJ5CR41CKFWMCC8A,2024-06-16T16:23:34.037999+01:00,true,2024-06-16T16:32:21.910493+01:00,true,2024-06-16T16:32:21.92433+01:00,,,01J0GTB16W35PEX44XFFV2BSD3,2024-06-16T16:23:34.037999+01:00
01J0JJS2NC7QKMQQYVRRPKXVD5,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.476402+01:00,3000,2024-06-17T08:49:54.476402+01:00,false,2024-06-17T08:49:54.476402+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.476402+01:00,26,2024-06-17T08:49:54.476402+01:00,,,swipeProfile_27,2024-06-17T08:49:54.476402+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.476402+01:00,false,2024-06-17T08:49:54.476402+01:00,,,,,01J0JJS2KTGMC0Y1HVFFG5SK5B,2024-06-17T08:49:54.476402+01:00
01J0JKFDB3SPA17E46M5DXW0VN,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.307194+01:00,3000,2024-06-17T09:02:06.307194+01:00,false,2024-06-17T09:02:06.307194+01:00,batch ended,2024-06-17T09:06:39.982389+01:00,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.307194+01:00,2,2024-06-17T09:02:06.307194+01:00,true,2024-06-17T09:05:15.22272+01:00,swipeProfile_3,2024-06-17T09:02:06.307194+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.307194+01:00,true,2024-06-17T09:05:15.211867+01:00,true,2024-06-17T09:05:15.233972+01:00,ended,2024-06-17T09:06:39.982389+01:00,01J0JKFD8VXQ16HQQMBF0KDWPA,2024-06-17T09:02:06.307194+01:00
01J0G9HKN0XJCNXZJQETNDQTPP,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.680601+01:00,3000,2024-06-16T11:30:03.680601+01:00,true,2024-06-16T11:31:38.317595+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.680601+01:00,32,2024-06-16T11:30:03.680601+01:00,true,2024-06-16T11:31:36.754384+01:00,swipeProfile_33,2024-06-16T11:30:03.680601+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.680601+01:00,true,2024-06-16T11:31:36.747149+01:00,true,2024-06-16T11:31:36.763801+01:00,,,01J0G9HKKZQ9DT7Z1CAV71N729,2024-06-16T11:30:03.680601+01:00
01J0GJ3RKXR730YXXF8CZ0VFN9,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.197107+01:00,3000,2024-06-16T13:59:47.197107+01:00,true,2024-06-16T16:20:00.64516+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.197107+01:00,17,2024-06-16T13:59:47.197107+01:00,true,2024-06-16T14:40:17.548557+01:00,swipeProfile_18,2024-06-16T13:59:47.197107+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.197107+01:00,true,2024-06-16T14:40:17.531799+01:00,true,2024-06-16T14:40:17.562153+01:00,,,01J0GJ3RJAYHQRY46CMMYQ08TW,2024-06-16T13:59:47.197107+01:00
01J0JKRFAQCGC27DBHHE43VT8S,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.255099+01:00,3000,2024-06-17T09:07:03.255099+01:00,true,2024-06-17T09:12:11.835714+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.255099+01:00,19,2024-06-17T09:07:03.255099+01:00,true,2024-06-17T09:12:06.993355+01:00,swipeProfile_20,2024-06-17T09:07:03.255099+01:00,01J0JKRF7F23TPZY704HPD51F7,2024-06-17T09:07:03.255099+01:00,true,2024-06-17T09:12:06.98554+01:00,true,2024-06-17T09:12:07.001+01:00,,,01J0JKRF9017V5VA18HMA7DZSR,2024-06-17T09:07:03.255099+01:00
01J0GJ3RKTE0SWZTQ7HA20VMDM,01J0GJ36DDVXJTSY0BTMJSTVH5,2024-06-16T13:59:47.194556+01:00,3000,2024-06-16T13:59:47.194556+01:00,true,2024-06-16T14:02:10.84156+01:00,,,01J0GJ36DXYRFDX3JF1RYGTTTZ,2024-06-16T13:59:47.194556+01:00,5,2024-06-16T13:59:47.194556+01:00,true,2024-06-16T14:02:08.914149+01:00,swipeProfile_6,2024-06-16T13:59:47.194556+01:00,01J0GJ3RGZWHSMEBAS9NEJV8ZH,2024-06-16T13:59:47.194556+01:00,true,2024-06-16T14:02:08.906695+01:00,true,2024-06-16T14:02:08.92705+01:00,,,01J0GJ3RHRM6QKQC8F2E4EKGPP,2024-06-16T13:59:47.194556+01:00
01J0GV7JTBFW08Z48W13NRX598,01J0GV7A712TQ3BG5MDAMKTA0C,2024-06-16T16:39:09.5155+01:00,3000,2024-06-16T16:39:09.5155+01:00,false,2024-06-16T16:39:09.5155+01:00,,,01J0GV7A7FZM4QB8ERJ9JXP9QY,2024-06-16T16:39:09.5155+01:00,11,2024-06-16T16:39:09.5155+01:00,,,swipeProfile_12,2024-06-16T16:39:09.5155+01:00,01J0GV7JQB7F2ANFTXQDZSCTRW,2024-06-16T16:39:09.5155+01:00,false,2024-06-16T16:39:09.5155+01:00,,,,,01J0GV7JRFZJXVQXSV79PBMVXP,2024-06-16T16:39:09.5155+01:00
01J0JKRFAZFNQG6911W4GTCEVM,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.263496+01:00,3000,2024-06-17T09:07:03.263496+01:00,true,2024-06-17T09:14:36.07419+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.263496+01:00,49,2024-06-17T09:07:03.263496+01:00,true,2024-06-17T09:14:31.069545+01:00,swipeProfile_50,2024-06-17T09:07:03.263496+01:00,01J0JKRF7F23TPZY704HPD51F7,2024-06-17T09:07:03.263496+01:00,true,2024-06-17T09:14:31.063549+01:00,true,2024-06-17T09:14:31.074883+01:00,,,01J0JKRFAB40WMSG63MJDS15DX,2024-06-17T09:07:03.263496+01:00
01J0GT56QENV4WA46N1G94JA0X,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.022951+01:00,3000,2024-06-16T16:20:23.022951+01:00,true,2024-06-16T16:22:51.340238+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.022951+01:00,2,2024-06-16T16:20:23.022951+01:00,true,2024-06-16T16:22:49.005093+01:00,swipeProfile_3,2024-06-16T16:20:23.022951+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.022951+01:00,true,2024-06-16T16:22:48.995327+01:00,true,2024-06-16T16:22:49.012582+01:00,,,01J0GT56N8PGWF1FC10SG8A7Y1,2024-06-16T16:20:23.022951+01:00
01J0GVAW055PRAHPEZJNZFMX2Y,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.221115+01:00,3000,2024-06-16T16:40:57.221115+01:00,false,2024-06-16T16:40:57.221115+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.221115+01:00,21,2024-06-16T16:40:57.221115+01:00,,,swipeProfile_22,2024-06-16T16:40:57.221115+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.221115+01:00,false,2024-06-16T16:40:57.221115+01:00,,,,,01J0GVAVYN7CM2SZENRG3SRR9H,2024-06-16T16:40:57.221115+01:00
01J0GVAW0A6A8QM1K368BDP25X,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.226557+01:00,3000,2024-06-16T16:40:57.226557+01:00,false,2024-06-16T16:40:57.226557+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.226557+01:00,40,2024-06-16T16:40:57.226557+01:00,,,swipeProfile_41,2024-06-16T16:40:57.226557+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.226557+01:00,false,2024-06-16T16:40:57.226557+01:00,,,,,01J0GVAVZEP425AVP0BH0J83XS,2024-06-16T16:40:57.226557+01:00
01J0JJS2NAPX3KECDBPZDQHWK3,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.474613+01:00,3000,2024-06-17T08:49:54.474613+01:00,false,2024-06-17T08:49:54.474613+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.474613+01:00,21,2024-06-17T08:49:54.474613+01:00,,,swipeProfile_22,2024-06-17T08:49:54.474613+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.474613+01:00,false,2024-06-17T08:49:54.474613+01:00,,,,,01J0JJS2KJVSREN3CZFRGA86V1,2024-06-17T08:49:54.474613+01:00
01J0JJS2NF0F4CDG40S1Z95HTT,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.479951+01:00,3000,2024-06-17T08:49:54.479951+01:00,false,2024-06-17T08:49:54.479951+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.479951+01:00,37,2024-06-17T08:49:54.479951+01:00,,,swipeProfile_38,2024-06-17T08:49:54.479951+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.479951+01:00,false,2024-06-17T08:49:54.479951+01:00,,,,,01J0JJS2MBR736DFPPX82MT5TV,2024-06-17T08:49:54.479951+01:00
01J0JJS2NGNGS8TQHFRMC4KYZJ,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.480535+01:00,3000,2024-06-17T08:49:54.480535+01:00,false,2024-06-17T08:49:54.480535+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.480535+01:00,39,2024-06-17T08:49:54.480535+01:00,,,swipeProfile_40,2024-06-17T08:49:54.480535+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.480535+01:00,false,2024-06-17T08:49:54.480535+01:00,,,,,01J0JJS2MFTRSPDFMCEM8WBSGM,2024-06-17T08:49:54.480535+01:00
01J0JKRFAH5FY8S1AHNZN3VX5V,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.249264+01:00,3000,2024-06-17T09:07:03.249264+01:00,true,2024-06-17T09:11:04.338666+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.249264+01:00,3,2024-06-17T09:07:03.249264+01:00,true,2024-06-17T09:10:47.969793+01:00,swipeProfile_4,2024-06-17T09:07:03.249264+01:00,01J0JKRF7F23TPZY704HPD51F7,2024-06-17T09:07:03.249264+01:00,true,2024-06-17T09:10:47.960377+01:00,true,2024-06-17T09:10:48.005858+01:00,,,01J0JKRF85GFXFZXDSBA9WAH1A,2024-06-17T09:07:03.249264+01:00
01J0JKRFBHZJJW70JAFHXAGMF5,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:07:03.281062+01:00,3000,2024-06-17T09:07:03.281062+01:00,true,2024-06-17T09:14:55.299847+01:00,,,01J0JKQTAXEMP18WDPYZAAS6R5,2024-06-17T09:07:03.281062+01:00,1,2024-06-17T09:07:03.281062+01:00,true,2024-06-17T09:14:45.631747+01:00,endSurveyDatingAppUsage,2024-06-17T09:07:03.281062+01:00,01J0JKRF7F23TPZY70518D0X2X,2024-06-17T09:07:03.281062+01:00,true,2024-06-17T09:14:45.625472+01:00,true,2024-06-17T09:14:45.639258+01:00,,,01J0JKRFBEVJ07FS0HNDXQFERW,2024-06-17T09:07:03.281062+01:00
01J0GT56QP571E1YBA71B53SPC,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.03083+01:00,3000,2024-06-16T16:20:23.03083+01:00,false,2024-06-16T16:20:23.03083+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.03083+01:00,32,2024-06-16T16:20:23.03083+01:00,,,swipeProfile_33,2024-06-16T16:20:23.03083+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.03083+01:00,false,2024-06-16T16:20:23.03083+01:00,,,,,01J0GT56PKSX8M3DJX2DJ3BNGV,2024-06-16T16:20:23.03083+01:00
01J0GT56QG00G52DK9KBZQVXRT,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.024249+01:00,3000,2024-06-16T16:20:23.024249+01:00,false,2024-06-16T16:20:23.024249+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.024249+01:00,6,2024-06-16T16:20:23.024249+01:00,,,swipeProfile_7,2024-06-16T16:20:23.024249+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.024249+01:00,false,2024-06-16T16:20:23.024249+01:00,,,,,01J0GT56NE28FM1HDX2WY71D0H,2024-06-16T16:20:23.024249+01:00
01J0GT56QS5EEKH1ZPZSSQNMDV,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.033842+01:00,3000,2024-06-16T16:20:23.033842+01:00,false,2024-06-16T16:20:23.033842+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.033842+01:00,46,2024-06-16T16:20:23.033842+01:00,,,swipeProfile_47,2024-06-16T16:20:23.033842+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.033842+01:00,false,2024-06-16T16:20:23.033842+01:00,,,,,01J0GT56Q4BYN5X7SS5S6CH7B0,2024-06-16T16:20:23.033842+01:00
01J0GT56QT243AFHEBYFZ7KKV0,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.034298+01:00,3000,2024-06-16T16:20:23.034298+01:00,false,2024-06-16T16:20:23.034298+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.034298+01:00,48,2024-06-16T16:20:23.034298+01:00,,,swipeProfile_49,2024-06-16T16:20:23.034298+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.034298+01:00,false,2024-06-16T16:20:23.034298+01:00,,,,,01J0GT56Q78ZTZKKQ3SK4TQ2MA,2024-06-16T16:20:23.034298+01:00
01J0GVAVZY3X165N4ZCJ0F3RH9,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.214514+01:00,3000,2024-06-16T16:40:57.214514+01:00,true,2024-06-16T16:41:46.213776+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.214514+01:00,1,2024-06-16T16:40:57.214514+01:00,true,2024-06-16T16:41:31.695918+01:00,swipeProfile_2,2024-06-16T16:40:57.214514+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.214514+01:00,true,2024-06-16T16:41:31.687575+01:00,true,2024-06-16T16:41:31.706823+01:00,,,01J0GVAVXRVCWH80Z6XDCGNY5M,2024-06-16T16:40:57.214514+01:00
01J0GVAW0A6A8QM1K35WSHTFCN,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.226275+01:00,3000,2024-06-16T16:40:57.226275+01:00,false,2024-06-16T16:40:57.226275+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.226275+01:00,39,2024-06-16T16:40:57.226275+01:00,,,swipeProfile_40,2024-06-16T16:40:57.226275+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.226275+01:00,false,2024-06-16T16:40:57.226275+01:00,,,,,01J0GVAVZDZM6QXCZ5ZV55D083,2024-06-16T16:40:57.226275+01:00
01J0GVAW0CK2XDJH7AASTWTQ4W,01J0GVAJ9HHRNRJ3R0F5VQ8W77,2024-06-16T16:40:57.228586+01:00,3000,2024-06-16T16:40:57.228586+01:00,false,2024-06-16T16:40:57.228586+01:00,,,01J0GVAJ9VZH5FTVQNCK6GA41M,2024-06-16T16:40:57.228586+01:00,47,2024-06-16T16:40:57.228586+01:00,,,swipeProfile_48,2024-06-16T16:40:57.228586+01:00,01J0GVAVX4SHCWMWSHR0TDKB9F,2024-06-16T16:40:57.228586+01:00,false,2024-06-16T16:40:57.228586+01:00,,,,,01J0GVAVZQ1VFEEBZSRPEACZBP,2024-06-16T16:40:57.228586+01:00
01J0G9HKMXGK8XGRQD8A59341C,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.677079+01:00,3000,2024-06-16T11:30:03.677079+01:00,true,2024-06-16T11:30:58.106112+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.677079+01:00,17,2024-06-16T11:30:03.677079+01:00,true,2024-06-16T11:30:56.656873+01:00,swipeProfile_18,2024-06-16T11:30:03.677079+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.677079+01:00,true,2024-06-16T11:30:56.650985+01:00,true,2024-06-16T11:30:56.664324+01:00,,,01J0G9HKKBGN9HRSEF0W355YJK,2024-06-16T11:30:03.677079+01:00
01J0JKFDB2CW73J2MDZHYNS4CQ,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.306322+01:00,3000,2024-06-17T09:02:06.306322+01:00,true,2024-06-17T09:02:30.66497+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.306322+01:00,0,2024-06-17T09:02:06.306322+01:00,true,2024-06-17T09:02:25.058784+01:00,swipeProfile_1,2024-06-17T09:02:06.306322+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.306322+01:00,true,2024-06-17T09:02:25.052559+01:00,true,2024-06-17T09:02:25.0706+01:00,,,01J0JKFD8RF77KWEX8TZPXDXSB,2024-06-17T09:02:06.306322+01:00
01J0JKFDB5CJ68MNRFE2V8JEPA,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.309828+01:00,3000,2024-06-17T09:02:06.309828+01:00,false,2024-06-17T09:02:06.309828+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.309828+01:00,8,2024-06-17T09:02:06.309828+01:00,,,swipeProfile_9,2024-06-17T09:02:06.309828+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.309828+01:00,false,2024-06-17T09:02:06.309828+01:00,,,,,01J0JKFD94AY4NVCE45MWNN763,2024-06-17T09:02:06.309828+01:00
01J0JKFDBGZJAGR8Z27D69Z2Y0,01J0JKF4T2YA5FFV2YRNHCT8K7,2024-06-17T09:02:06.320312+01:00,3000,2024-06-17T09:02:06.320312+01:00,false,2024-06-17T09:02:06.320312+01:00,,,01J0JKF4TENJBC51WBN7DH2E5M,2024-06-17T09:02:06.320312+01:00,43,2024-06-17T09:02:06.320312+01:00,,,swipeProfile_44,2024-06-17T09:02:06.320312+01:00,01J0JKFD86K00RP403ZZQFJYGJ,2024-06-17T09:02:06.320312+01:00,false,2024-06-17T09:02:06.320312+01:00,,,,,01J0JKFDANQ52HFMVZ2XJHNEQJ,2024-06-17T09:02:06.320312+01:00
01J0G9PJ0PEZSH067GTNB6WHDV,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:32:45.846104+01:00,3000,2024-06-16T11:32:45.846104+01:00,true,2024-06-16T11:33:52.807378+01:00,,,01J0G9H7AH3167FT7HBTVAC08A,2024-06-16T11:32:45.846104+01:00,22,2024-06-16T11:32:45.846104+01:00,true,2024-06-16T11:33:51.269257+01:00,swipeProfile_23,2024-06-16T11:32:45.846104+01:00,01J0G9PHWZXVFCZDTXXKBPJ617,2024-06-16T11:32:45.846104+01:00,true,2024-06-16T11:33:51.261799+01:00,true,2024-06-16T11:33:51.27555+01:00,,,01J0G9PHZ9T17CGYAF68BFR41D,2024-06-16T11:32:45.846104+01:00
01J0GV7JTGBQE23S1E4F76JQXR,01J0GV7A712TQ3BG5MDAMKTA0C,2024-06-16T16:39:09.520617+01:00,3000,2024-06-16T16:39:09.520617+01:00,false,2024-06-16T16:39:09.520617+01:00,,,01J0GV7A7FZM4QB8ERJ9JXP9QY,2024-06-16T16:39:09.520617+01:00,34,2024-06-16T16:39:09.520617+01:00,,,swipeProfile_35,2024-06-16T16:39:09.520617+01:00,01J0GV7JQB7F2ANFTXQDZSCTRW,2024-06-16T16:39:09.520617+01:00,false,2024-06-16T16:39:09.520617+01:00,,,,,01J0GV7JSGMCCQECN4EMVYG8WS,2024-06-16T16:39:09.520617+01:00
01J0G9HKN1PB1W4J3KD6XNBZ6M,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.681834+01:00,3000,2024-06-16T11:30:03.681834+01:00,true,2024-06-16T11:31:58.087591+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.681834+01:00,42,2024-06-16T11:30:03.681834+01:00,true,2024-06-16T11:31:56.520084+01:00,swipeProfile_43,2024-06-16T11:30:03.681834+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.681834+01:00,true,2024-06-16T11:31:56.514663+01:00,true,2024-06-16T11:31:56.526777+01:00,,,01J0G9HKMB5TEXDP0K6TN5DM67,2024-06-16T11:30:03.681834+01:00
01J0JJS2NAPX3KECDBNS8FJG0C,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.474022+01:00,3000,2024-06-17T08:49:54.474022+01:00,false,2024-06-17T08:49:54.474022+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.474022+01:00,19,2024-06-17T08:49:54.474022+01:00,,,swipeProfile_20,2024-06-17T08:49:54.474022+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.474022+01:00,false,2024-06-17T08:49:54.474022+01:00,,,,,01J0JJS2KF4Z2VX1JNFGJTFRCG,2024-06-17T08:49:54.474022+01:00
01J0JJS2N8JPF0VC419NKX17A8,01J0JJRRXFWJWPDEQQN348N10J,2024-06-17T08:49:54.472484+01:00,3000,2024-06-17T08:49:54.472484+01:00,false,2024-06-17T08:49:54.472484+01:00,,,01J0JJRRXTQZ2XNT1W96649X86,2024-06-17T08:49:54.472484+01:00,14,2024-06-17T08:49:54.472484+01:00,,,swipeProfile_15,2024-06-17T08:49:54.472484+01:00,01J0JJS2HNQ57T97DJF53PFRMT,2024-06-17T08:49:54.472484+01:00,false,2024-06-17T08:49:54.472484+01:00,,,,,01J0JJS2K417JVE9SVRKRBYH88,2024-06-17T08:49:54.472484+01:00
01J0GT56QHQECEKPYE463B0BX5,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.02579+01:00,3000,2024-06-16T16:20:23.02579+01:00,false,2024-06-16T16:20:23.02579+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.02579+01:00,12,2024-06-16T16:20:23.02579+01:00,,,swipeProfile_13,2024-06-16T16:20:23.02579+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.02579+01:00,false,2024-06-16T16:20:23.02579+01:00,,,,,01J0GT56NQJRN3QXBM51G58HCS,2024-06-16T16:20:23.02579+01:00
01J0GT56QNXDSA219CDFKWDS5A,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.029802+01:00,3000,2024-06-16T16:20:23.029802+01:00,false,2024-06-16T16:20:23.029802+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.029802+01:00,27,2024-06-16T16:20:23.029802+01:00,,,swipeProfile_28,2024-06-16T16:20:23.029802+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.029802+01:00,false,2024-06-16T16:20:23.029802+01:00,,,,,01J0GT56PDKGTF915NWAV6TB5N,2024-06-16T16:20:23.029802+01:00
01J0GTB18K7YFPSEWZK0DD1PAJ,01J0GTA7C8QY0WQKVA4PWZQSX9,2024-06-16T16:23:34.0352+01:00,3000,2024-06-16T16:23:34.0352+01:00,true,2024-06-16T16:31:53.740406+01:00,,,01J0GTA7CJQN29NZV2TTV3GBZC,2024-06-16T16:23:34.0352+01:00,3,2024-06-16T16:23:34.0352+01:00,true,2024-06-16T16:31:52.040089+01:00,swipeProfile_4,2024-06-16T16:23:34.0352+01:00,01J0GTB159PJ5CR41CKFWMCC8A,2024-06-16T16:23:34.0352+01:00,true,2024-06-16T16:31:52.032742+01:00,true,2024-06-16T16:31:52.04675+01:00,,,01J0GTB161CTDY3FH0XVG1HH8F,2024-06-16T16:23:34.0352+01:00
01J0JM7EFS78RB7ZAP5SR4V7HM,01J0JKQTAETAND41JX47GTNEPZ,2024-06-17T09:15:13.913503+01:00,3000,2024-06-17T09:15:13.913503+01:00,true,2024-06-17T09:16:11.842226+01:00,,,01J0JKQTAXEMP18WDPZ76XGYJP,2024-06-17T09:15:13.913503+01:00,15,2024-06-17T09:15:13.913503+01:00,true,2024-06-17T09:16:10.055778+01:00,swipeProfile_16,2024-06-17T09:15:13.913503+01:00,01J0JM7ECV8RX8VVEY2C8MQDXV,2024-06-17T09:15:13.913503+01:00,true,2024-06-17T09:16:10.04842+01:00,true,2024-06-17T09:16:10.062166+01:00,,,01J0JM7EE76NTAF300BATDABY8,2024-06-17T09:15:13.913503+01:00
01J0G9HKMS1XMRHGCJWVCGEMS9,01J0G9H7A0H80KPKPTZ4R97X9G,2024-06-16T11:30:03.673984+01:00,3000,2024-06-16T11:30:03.673984+01:00,true,2024-06-16T11:30:24.100286+01:00,,,01J0G9H7AH3167FT7HC9PGJVC9,2024-06-16T11:30:03.673984+01:00,1,2024-06-16T11:30:03.673984+01:00,true,2024-06-16T11:30:22.169807+01:00,swipeProfile_2,2024-06-16T11:30:03.673984+01:00,01J0G9HKHVW5NE75112ZNQC0AA,2024-06-16T11:30:03.673984+01:00,true,2024-06-16T11:30:22.164247+01:00,true,2024-06-16T11:30:22.178585+01:00,,,01J0G9HKJG4R8NGYGF8Q3YWEPT,2024-06-16T11:30:03.673984+01:00
01J0GT56QG00G52DK9M0EPKGTT,01J0GT4XN88509MV8SRBC8T9VE,2024-06-16T16:20:23.024459+01:00,3000,2024-06-16T16:20:23.024459+01:00,false,2024-06-16T16:20:23.024459+01:00,,,01J0GT4XNJSMG4Q5H9YJ4Y2SGP,2024-06-16T16:20:23.024459+01:00,7,2024-06-16T16:20:23.024459+01:00,,,swipeProfile_8,2024-06-16T16:20:23.024459+01:00,01J0GT56MH4QE84J6XED7T2QMW,2024-06-16T16:20:23.024459+01:00,false,2024-06-16T16:20:23.024459+01:00,,,,,01J0GT56NFTWBGEG4GEJ6AVHYF,2024-06-16T16:20:23.024459+01:00
